,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,성별,출생년도,혼인상테,종교,월급,직종,지역,나이,연령별,연령대
10152,10152,10152,10152,10152,여성,1954.0,1.0,2.0,195.0,421.0,1.0,68.0,노년,60대
10153,10153,10153,10153,10153,남성,1970.0,5.0,2.0,725.0,225.0,1.0,52.0,중년,50대
10154,10154,10154,10154,10154,남성,1972.0,1.0,2.0,580.0,231.0,2.0,50.0,중년,50대
10155,10155,10155,10155,10155,여성,1974.0,1.0,1.0,,,2.0,48.0,중년,40대
10156,10156,10156,10156,10156,여성,2007.0,0.0,1.0,,,2.0,15.0,청년,NaN
10157,10157,10157,10157,10157,남성,2008.0,0.0,1.0,,,2.0,14.0,청년,NaN
10158,10158,10158,10158,10158,여성,2012.0,0.0,1.0,,,2.0,10.0,청년,NaN
10159,10159,10159,10159,10159,여성,2016.0,0.0,1.0,,,2.0,6.0,청년,NaN
10160,10160,10160,10160,10160,남성,1968.0,1.0,2.0,,,1.0,54.0,중년,50대
10161,10161,10161,10161,10161,여성,1968.0,1.0,2.0,261.0,930.0,1.0,54.0,중년,50대
10162,10162,10162,10162,10162,여성,2009.0,0.0,2.0,,,1.0,13.0,청년,NaN
10163,10163,10163,10163,10163,남성,1974.0,1.0,2.0,700.0,254.0,1.0,48.0,중년,40대
10164,10164,10164,10164,10164,여성,1979.0,1.0,2.0,,,1.0,43.0,중년,40대
10165,10165,10165,10165,10165,남성,2010.0,0.0,2.0,,,1.0,12.0,청년,NaN
10166,10166,10166,10166,10166,여성,1930.0,2.0,1.0,,,1.0,92.0,노년,NaN
10167,10167,10167,10167,10167,여성,1971.0,1.0,1.0,433.0,532.0,5.0,51.0,중년,50대
10168,10168,10168,10168,10168,남성,1971.0,1.0,2.0,,874.0,5.0,51.0,중년,50대
10169,10169,10169,10169,10169,여성,1995.0,5.0,2.0,254.0,285.0,1.0,27.0,청년,20대
10170,10170,10170,10170,10170,남성,1978.0,1.0,1.0,,875.0,5.0,44.0,중년,40대
10171,10171,10171,10171,10171,여성,1971.0,1.0,1.0,170.0,421.0,5.0,51.0,중년,50대
10172,10172,10172,10172,10172,여성,2006.0,0.0,1.0,,,5.0,16.0,청년,NaN
10173,10173,10173,10173,10173,남성,1960.0,1.0,2.0,,,5.0,62.0,노년,60대
10174,10174,10174,10174,10174,여성,1962.0,1.0,2.0,160.0,992.0,5.0,60.0,노년,60대
10175,10175,10175,10175,10175,남성,1995.0,5.0,2.0,273.0,441.0,5.0,27.0,청년,20대
10176,10176,10176,10176,10176,남성,1941.0,1.0,2.0,27.0,941.0,5.0,81.0,노년,80대
10177,10177,10177,10177,10177,여성,1944.0,1.0,1.0,,,5.0,78.0,노년,70대
10178,10178,10178,10178,10178,여성,1931.0,2.0,2.0,,,5.0,91.0,노년,NaN
10179,10179,10179,10179,10179,여성,1940.0,2.0,1.0,27.0,941.0,5.0,82.0,노년,80대
10180,10180,10180,10180,10180,남성,1940.0,1.0,2.0,,,5.0,82.0,노년,80대
10181,10181,10181,10181,10181,여성,1953.0,1.0,2.0,,941.0,5.0,69.0,노년,60대
10182,10182,10182,10182,10182,남성,1979.0,1.0,2.0,478.0,930.0,5.0,43.0,중년,40대
10183,10183,10183,10183,10183,여성,1979.0,1.0,2.0,,,5.0,43.0,중년,40대
10184,10184,10184,10184,10184,남성,1939.0,1.0,2.0,27.0,941.0,5.0,83.0,노년,80대
10185,10185,10185,10185,10185,여성,1950.0,1.0,2.0,27.0,941.0,5.0,72.0,노년,70대
10186,10186,10186,10186,10186,여성,1942.0,2.0,2.0,27.0,999.0,5.0,80.0,노년,80대
10187,10187,10187,10187,10187,남성,1969.0,1.0,1.0,304.0,431.0,5.0,53.0,중년,50대
10188,10188,10188,10188,10188,여성,1980.0,1.0,1.0,211.0,313.0,5.0,42.0,중년,40대
10189,10189,10189,10189,10189,여성,2004.0,0.0,1.0,,,5.0,18.0,청년,NaN
10190,10190,10190,10190,10190,남성,2006.0,0.0,1.0,,,5.0,16.0,청년,NaN
10191,10191,10191,10191,10191,남성,1982.0,1.0,2.0,592.0,141.0,5.0,40.0,중년,40대
10192,10192,10192,10192,10192,여성,1983.0,1.0,2.0,,,5.0,39.0,중년,30대
10193,10193,10193,10193,10193,남성,2012.0,0.0,2.0,,,5.0,10.0,청년,NaN
10194,10194,10194,10194,10194,남성,2012.0,0.0,2.0,,,5.0,10.0,청년,NaN
10195,10195,10195,10195,10195,여성,2017.0,0.0,2.0,,,5.0,5.0,청년,NaN
10196,10196,10196,10196,10196,남성,1975.0,1.0,2.0,,875.0,5.0,47.0,중년,40대
10197,10197,10197,10197,10197,여성,1983.0,1.0,2.0,,,5.0,39.0,중년,30대
10198,10198,10198,10198,10198,여성,1944.0,2.0,2.0,,,5.0,78.0,노년,70대
10199,10199,10199,10199,10199,여성,1968.0,3.0,1.0,,,5.0,54.0,중년,50대
10200,10200,10200,10200,10200,남성,1935.0,3.0,2.0,,,5.0,87.0,노년,80대
10201,10201,10201,10201,10201,여성,1938.0,2.0,1.0,,,5.0,84.0,노년,80대
10202,10202,10202,10202,10202,여성,1937.0,2.0,2.0,,,5.0,85.0,노년,80대
10203,10203,10203,10203,10203,남성,1972.0,1.0,1.0,,730.0,5.0,50.0,중년,50대
10204,10204,10204,10204,10204,여성,1972.0,1.0,1.0,331.0,521.0,5.0,50.0,중년,50대
10205,10205,10205,10205,10205,여성,2004.0,0.0,1.0,,,5.0,18.0,청년,NaN
10206,10206,10206,10206,10206,남성,1968.0,1.0,1.0,376.0,852.0,5.0,54.0,중년,50대
10207,10207,10207,10207,10207,여성,1968.0,1.0,1.0,,,5.0,54.0,중년,50대
10208,10208,10208,10208,10208,남성,1996.0,5.0,1.0,315.0,399.0,5.0,26.0,청년,20대
10209,10209,10209,10209,10209,여성,1934.0,2.0,1.0,,,5.0,88.0,노년,80대
10210,10210,10210,10210,10210,남성,1943.0,2.0,2.0,,611.0,5.0,79.0,노년,70대
10211,10211,10211,10211,10211,남성,1974.0,3.0,1.0,,,7.0,48.0,중년,40대
10212,10212,10212,10212,10212,남성,2003.0,5.0,1.0,,,7.0,19.0,청년,NaN
10213,10213,10213,10213,10213,남성,1979.0,1.0,1.0,442.0,311.0,7.0,43.0,중년,40대
10214,10214,10214,10214,10214,여성,1979.0,1.0,1.0,170.0,254.0,7.0,43.0,중년,40대
10215,10215,10215,10215,10215,남성,2010.0,0.0,1.0,,,7.0,12.0,청년,NaN
10216,10216,10216,10216,10216,여성,2011.0,0.0,1.0,,,7.0,11.0,청년,NaN
10217,10217,10217,10217,10217,남성,2013.0,0.0,1.0,,,7.0,9.0,청년,NaN
10218,10218,10218,10218,10218,남성,1939.0,1.0,2.0,,,7.0,83.0,노년,80대
10219,10219,10219,10219,10219,여성,1942.0,1.0,2.0,,,7.0,80.0,노년,80대
10220,10220,10220,10220,10220,여성,1940.0,2.0,1.0,,,7.0,82.0,노년,80대
10221,10221,10221,10221,10221,남성,1973.0,1.0,2.0,1333.0,510.0,7.0,49.0,중년,40대
10222,10222,10222,10222,10222,여성,1974.0,1.0,1.0,363.0,312.0,7.0,48.0,중년,40대
10223,10223,10223,10223,10223,여성,2001.0,5.0,2.0,,,7.0,21.0,청년,20대
10224,10224,10224,10224,10224,여성,1939.0,2.0,1.0,,,7.0,83.0,노년,80대
10225,10225,10225,10225,10225,남성,1936.0,1.0,2.0,,611.0,7.0,86.0,노년,80대
10226,10226,10226,10226,10226,여성,1936.0,1.0,2.0,,611.0,7.0,86.0,노년,80대
10227,10227,10227,10227,10227,남성,1947.0,1.0,2.0,,611.0,7.0,75.0,노년,70대
10228,10228,10228,10228,10228,여성,1953.0,1.0,2.0,,611.0,7.0,69.0,노년,60대
10229,10229,10229,10229,10229,남성,1939.0,1.0,1.0,,611.0,7.0,83.0,노년,80대
10230,10230,10230,10230,10230,여성,1942.0,1.0,1.0,,611.0,7.0,80.0,노년,80대
10231,10231,10231,10231,10231,남성,1957.0,1.0,2.0,,,7.0,65.0,노년,60대
10232,10232,10232,10232,10232,여성,1959.0,1.0,1.0,171.0,941.0,7.0,63.0,노년,60대
10233,10233,10233,10233,10233,여성,1983.0,1.0,2.0,396.0,311.0,7.0,39.0,중년,30대
10234,10234,10234,10234,10234,남성,1979.0,1.0,2.0,424.0,311.0,7.0,43.0,중년,40대
10235,10235,10235,10235,10235,남성,2017.0,0.0,2.0,,,7.0,5.0,청년,NaN
10236,10236,10236,10236,10236,남성,2017.0,0.0,2.0,,,7.0,5.0,청년,NaN
10237,10237,10237,10237,10237,여성,1930.0,2.0,1.0,,,1.0,92.0,노년,NaN
10238,10238,10238,10238,10238,여성,1955.0,2.0,1.0,40.0,429.0,1.0,67.0,노년,60대
10239,10239,10239,10239,10239,여성,1965.0,1.0,1.0,,,1.0,57.0,중년,50대
10240,10240,10240,10240,10240,여성,1938.0,2.0,1.0,,,5.0,84.0,노년,80대
10241,10241,10241,10241,10241,남성,1937.0,2.0,2.0,,,5.0,85.0,노년,80대
10242,10242,10242,10242,10242,여성,1939.0,6.0,2.0,,,5.0,83.0,노년,80대
10243,10243,10243,10243,10243,남성,1965.0,5.0,2.0,,,5.0,57.0,중년,50대
10244,10244,10244,10244,10244,여성,1949.0,2.0,1.0,,611.0,5.0,73.0,노년,70대
10245,10245,10245,10245,10245,여성,1949.0,2.0,2.0,,611.0,5.0,73.0,노년,70대
10246,10246,10246,10246,10246,남성,1957.0,1.0,2.0,241.0,930.0,5.0,65.0,노년,60대
10247,10247,10247,10247,10247,여성,1961.0,1.0,2.0,583.0,311.0,5.0,61.0,노년,60대
10248,10248,10248,10248,10248,여성,1986.0,1.0,2.0,,,5.0,36.0,중년,30대
10249,10249,10249,10249,10249,남성,1987.0,1.0,2.0,346.0,930.0,5.0,35.0,중년,30대
10250,10250,10250,10250,10250,남성,2019.0,0.0,2.0,,,5.0,3.0,청년,NaN
10251,10251,10251,10251,10251,남성,1952.0,1.0,1.0,,,5.0,70.0,노년,70대
10252,10252,10252,10252,10252,여성,1957.0,1.0,1.0,,,5.0,65.0,노년,60대
10253,10253,10253,10253,10253,여성,1939.0,2.0,1.0,,,5.0,83.0,노년,80대
10254,10254,10254,10254,10254,여성,1951.0,2.0,2.0,,,5.0,71.0,노년,70대
10255,10255,10255,10255,10255,남성,1980.0,1.0,2.0,665.0,330.0,5.0,42.0,중년,40대
10256,10256,10256,10256,10256,여성,1980.0,1.0,2.0,,,5.0,42.0,중년,40대
10257,10257,10257,10257,10257,여성,2008.0,0.0,2.0,,,5.0,14.0,청년,NaN
10258,10258,10258,10258,10258,여성,2011.0,0.0,2.0,,,5.0,11.0,청년,NaN
10259,10259,10259,10259,10259,남성,1935.0,2.0,2.0,,,5.0,87.0,노년,80대
10260,10260,10260,10260,10260,남성,1946.0,1.0,2.0,,,5.0,76.0,노년,70대
10261,10261,10261,10261,10261,여성,1950.0,1.0,2.0,,,5.0,72.0,노년,70대
10262,10262,10262,10262,10262,여성,1952.0,3.0,1.0,,,5.0,70.0,노년,70대
10263,10263,10263,10263,10263,남성,1968.0,1.0,2.0,456.0,149.0,5.0,54.0,중년,50대
10264,10264,10264,10264,10264,여성,1971.0,1.0,2.0,131.0,953.0,5.0,51.0,중년,50대
10265,10265,10265,10265,10265,여성,1999.0,5.0,2.0,170.0,422.0,5.0,23.0,청년,20대
10266,10266,10266,10266,10266,여성,2002.0,5.0,2.0,,,5.0,20.0,청년,20대
10267,10267,10267,10267,10267,남성,1935.0,2.0,2.0,,,5.0,87.0,노년,80대
10268,10268,10268,10268,10268,남성,1982.0,1.0,2.0,820.0,312.0,5.0,40.0,중년,40대
10269,10269,10269,10269,10269,여성,1981.0,1.0,2.0,248.0,313.0,5.0,41.0,중년,40대
10270,10270,10270,10270,10270,여성,2014.0,0.0,2.0,,,5.0,8.0,청년,NaN
10271,10271,10271,10271,10271,여성,1956.0,3.0,2.0,,,5.0,66.0,노년,60대
10272,10272,10272,10272,10272,남성,2018.0,0.0,2.0,,,5.0,4.0,청년,NaN
10273,10273,10273,10273,10273,남성,1985.0,1.0,2.0,755.0,239.0,5.0,37.0,중년,30대
10274,10274,10274,10274,10274,여성,1987.0,1.0,2.0,,,5.0,35.0,중년,30대
10275,10275,10275,10275,10275,여성,2018.0,0.0,2.0,,,5.0,4.0,청년,NaN
10276,10276,10276,10276,10276,여성,2021.0,0.0,2.0,,,5.0,1.0,청년,NaN
10277,10277,10277,10277,10277,남성,1942.0,1.0,1.0,,,5.0,80.0,노년,80대
10278,10278,10278,10278,10278,여성,1945.0,1.0,1.0,,,5.0,77.0,노년,70대
10279,10279,10279,10279,10279,여성,1947.0,2.0,1.0,,,7.0,75.0,노년,70대
10280,10280,10280,10280,10280,남성,1948.0,1.0,2.0,,611.0,7.0,74.0,노년,70대
10281,10281,10281,10281,10281,여성,1952.0,1.0,2.0,,611.0,7.0,70.0,노년,70대
10282,10282,10282,10282,10282,여성,1981.0,1.0,2.0,,942.0,7.0,41.0,중년,40대
10283,10283,10283,10283,10283,남성,1981.0,1.0,2.0,512.0,753.0,7.0,41.0,중년,40대
10284,10284,10284,10284,10284,남성,2020.0,0.0,2.0,,,7.0,2.0,청년,NaN
10285,10285,10285,10285,10285,남성,1979.0,1.0,2.0,560.0,313.0,3.0,43.0,중년,40대
10286,10286,10286,10286,10286,여성,1991.0,1.0,2.0,340.0,239.0,3.0,31.0,중년,30대
10287,10287,10287,10287,10287,남성,2021.0,0.0,2.0,,,3.0,1.0,청년,NaN
10288,10288,10288,10288,10288,여성,1953.0,2.0,1.0,,,7.0,69.0,노년,60대
10289,10289,10289,10289,10289,남성,1941.0,1.0,2.0,,,7.0,81.0,노년,80대
10290,10290,10290,10290,10290,여성,1945.0,1.0,2.0,,,7.0,77.0,노년,70대
10291,10291,10291,10291,10291,여성,1940.0,2.0,1.0,,,7.0,82.0,노년,80대
10292,10292,10292,10292,10292,남성,1971.0,1.0,2.0,358.0,930.0,7.0,51.0,중년,50대
10293,10293,10293,10293,10293,여성,1971.0,1.0,1.0,,,7.0,51.0,중년,50대
10294,10294,10294,10294,10294,여성,2009.0,0.0,2.0,,,7.0,13.0,청년,NaN
10295,10295,10295,10295,10295,여성,1947.0,2.0,2.0,,,7.0,75.0,노년,70대
10296,10296,10296,10296,10296,여성,1942.0,2.0,1.0,27.0,941.0,7.0,80.0,노년,80대
10297,10297,10297,10297,10297,남성,1942.0,2.0,1.0,,,7.0,80.0,노년,80대
10298,10298,10298,10298,10298,여성,1944.0,2.0,1.0,,,7.0,78.0,노년,70대
10299,10299,10299,10299,10299,남성,1955.0,1.0,1.0,,611.0,7.0,67.0,노년,60대
10300,10300,10300,10300,10300,여성,1957.0,1.0,1.0,,611.0,7.0,65.0,노년,60대
10301,10301,10301,10301,10301,여성,1943.0,2.0,1.0,,611.0,7.0,79.0,노년,70대
10302,10302,10302,10302,10302,여성,1945.0,2.0,1.0,,611.0,7.0,77.0,노년,70대
10303,10303,10303,10303,10303,여성,1936.0,2.0,1.0,,611.0,7.0,86.0,노년,80대
10304,10304,10304,10304,10304,남성,1946.0,2.0,1.0,,,5.0,76.0,노년,70대
10305,10305,10305,10305,10305,남성,1975.0,5.0,2.0,,910.0,5.0,47.0,중년,40대
10306,10306,10306,10306,10306,남성,1960.0,1.0,2.0,650.0,121.0,1.0,62.0,노년,60대
10307,10307,10307,10307,10307,여성,1960.0,1.0,2.0,,,1.0,62.0,노년,60대
10308,10308,10308,10308,10308,남성,1988.0,5.0,1.0,101.0,312.0,1.0,34.0,중년,30대
10309,10309,10309,10309,10309,여성,1994.0,5.0,2.0,,,1.0,28.0,청년,20대
10310,10310,10310,10310,10310,남성,1940.0,1.0,1.0,,,1.0,82.0,노년,80대
10311,10311,10311,10311,10311,여성,1947.0,1.0,1.0,,,1.0,75.0,노년,70대
10312,10312,10312,10312,10312,남성,1974.0,1.0,1.0,252.0,431.0,6.0,48.0,중년,40대
10313,10313,10313,10313,10313,여성,1972.0,1.0,1.0,183.0,521.0,6.0,50.0,중년,50대
10314,10314,10314,10314,10314,여성,2004.0,0.0,1.0,,,6.0,18.0,청년,NaN
10315,10315,10315,10315,10315,남성,2006.0,0.0,1.0,,,6.0,16.0,청년,NaN
10316,10316,10316,10316,10316,남성,1938.0,1.0,1.0,,,2.0,84.0,노년,80대
10317,10317,10317,10317,10317,여성,1940.0,1.0,1.0,,,2.0,82.0,노년,80대
10318,10318,10318,10318,10318,남성,1953.0,1.0,1.0,,521.0,1.0,69.0,노년,60대
10319,10319,10319,10319,10319,여성,1957.0,1.0,1.0,,521.0,1.0,65.0,노년,60대
10320,10320,10320,10320,10320,남성,1967.0,5.0,1.0,290.0,992.0,1.0,55.0,중년,50대
10321,10321,10321,10321,10321,여성,1965.0,1.0,2.0,,,1.0,57.0,중년,50대
10322,10322,10322,10322,10322,남성,1963.0,1.0,2.0,376.0,910.0,1.0,59.0,중년,50대
10323,10323,10323,10323,10323,남성,1940.0,2.0,2.0,,,1.0,82.0,노년,80대
10324,10324,10324,10324,10324,남성,1974.0,5.0,2.0,,,1.0,48.0,중년,40대
10325,10325,10325,10325,10325,남성,1932.0,1.0,2.0,,,1.0,90.0,노년,NaN
10326,10326,10326,10326,10326,여성,1933.0,1.0,2.0,,,1.0,89.0,노년,80대
10327,10327,10327,10327,10327,남성,1955.0,1.0,2.0,,873.0,2.0,67.0,노년,60대
10328,10328,10328,10328,10328,여성,1958.0,1.0,2.0,,611.0,2.0,64.0,노년,60대
10329,10329,10329,10329,10329,남성,1945.0,1.0,1.0,,,1.0,77.0,노년,70대
10330,10330,10330,10330,10330,여성,1948.0,1.0,1.0,,,1.0,74.0,노년,70대
10331,10331,10331,10331,10331,남성,1949.0,1.0,2.0,,,1.0,73.0,노년,70대
10332,10332,10332,10332,10332,여성,1952.0,1.0,2.0,55.0,951.0,1.0,70.0,노년,70대
10333,10333,10333,10333,10333,남성,1976.0,1.0,2.0,502.0,312.0,1.0,46.0,중년,40대
10334,10334,10334,10334,10334,여성,1978.0,1.0,2.0,330.0,281.0,1.0,44.0,중년,40대
10335,10335,10335,10335,10335,남성,2016.0,0.0,2.0,,,1.0,6.0,청년,NaN
10336,10336,10336,10336,10336,여성,1936.0,2.0,2.0,,611.0,5.0,86.0,노년,80대
10337,10337,10337,10337,10337,남성,1938.0,2.0,2.0,,,5.0,84.0,노년,80대
10338,10338,10338,10338,10338,남성,1946.0,2.0,2.0,,,5.0,76.0,노년,70대
10339,10339,10339,10339,10339,여성,1939.0,2.0,1.0,,,5.0,83.0,노년,80대
10340,10340,10340,10340,10340,남성,1933.0,1.0,1.0,,611.0,5.0,89.0,노년,80대
10341,10341,10341,10341,10341,여성,1936.0,1.0,1.0,,611.0,5.0,86.0,노년,80대
10342,10342,10342,10342,10342,여성,1955.0,2.0,1.0,,,5.0,67.0,노년,60대
10343,10343,10343,10343,10343,여성,1937.0,3.0,2.0,,,5.0,85.0,노년,80대
10344,10344,10344,10344,10344,남성,1957.0,1.0,2.0,,611.0,5.0,65.0,노년,60대
10345,10345,10345,10345,10345,여성,1961.0,1.0,2.0,,611.0,5.0,61.0,노년,60대
10346,10346,10346,10346,10346,남성,1987.0,5.0,2.0,,611.0,5.0,35.0,중년,30대
10347,10347,10347,10347,10347,여성,1984.0,5.0,2.0,500.0,532.0,5.0,38.0,중년,30대
10348,10348,10348,10348,10348,남성,1986.0,5.0,2.0,361.0,930.0,5.0,36.0,중년,30대
10349,10349,10349,10349,10349,여성,1965.0,1.0,2.0,,,5.0,57.0,중년,50대
10350,10350,10350,10350,10350,남성,1965.0,1.0,2.0,195.0,910.0,5.0,57.0,중년,50대
10351,10351,10351,10351,10351,여성,1994.0,5.0,2.0,287.0,930.0,5.0,28.0,청년,20대
10352,10352,10352,10352,10352,여성,1946.0,2.0,1.0,,611.0,5.0,76.0,노년,70대
10353,10353,10353,10353,10353,여성,1946.0,2.0,2.0,,,5.0,76.0,노년,70대
10354,10354,10354,10354,10354,남성,1970.0,3.0,2.0,,611.0,5.0,52.0,중년,50대
10355,10355,10355,10355,10355,여성,1941.0,3.0,1.0,,,5.0,81.0,노년,80대
10356,10356,10356,10356,10356,여성,1974.0,5.0,2.0,490.0,246.0,5.0,48.0,중년,40대
10357,10357,10357,10357,10357,남성,1957.0,1.0,2.0,,611.0,5.0,65.0,노년,60대
10358,10358,10358,10358,10358,여성,1956.0,1.0,2.0,,611.0,5.0,66.0,노년,60대
10359,10359,10359,10359,10359,남성,1939.0,2.0,2.0,27.0,999.0,5.0,83.0,노년,80대
10360,10360,10360,10360,10360,남성,1958.0,3.0,1.0,,,5.0,64.0,노년,60대
10361,10361,10361,10361,10361,남성,1941.0,1.0,1.0,,611.0,5.0,81.0,노년,80대
10362,10362,10362,10362,10362,여성,1943.0,1.0,1.0,,611.0,5.0,79.0,노년,70대
10363,10363,10363,10363,10363,남성,1946.0,3.0,2.0,,,5.0,76.0,노년,70대
10364,10364,10364,10364,10364,여성,1955.0,3.0,1.0,,,6.0,67.0,노년,60대
10365,10365,10365,10365,10365,남성,1980.0,5.0,2.0,600.0,239.0,5.0,42.0,중년,40대
10366,10366,10366,10366,10366,여성,1946.0,2.0,1.0,,,5.0,76.0,노년,70대
10367,10367,10367,10367,10367,여성,1946.0,3.0,1.0,,,5.0,76.0,노년,70대
10368,10368,10368,10368,10368,여성,1981.0,5.0,2.0,,721.0,5.0,41.0,중년,40대
10369,10369,10369,10369,10369,남성,1973.0,1.0,2.0,323.0,873.0,5.0,49.0,중년,40대
10370,10370,10370,10370,10370,여성,1977.0,1.0,2.0,,,5.0,45.0,중년,40대
10371,10371,10371,10371,10371,남성,1981.0,5.0,2.0,269.0,874.0,5.0,41.0,중년,40대
10372,10372,10372,10372,10372,여성,1947.0,2.0,2.0,,,5.0,75.0,노년,70대
10373,10373,10373,10373,10373,여성,1980.0,5.0,2.0,211.0,421.0,5.0,42.0,중년,40대
10374,10374,10374,10374,10374,여성,1941.0,2.0,1.0,,,7.0,81.0,노년,80대
10375,10375,10375,10375,10375,여성,1956.0,3.0,1.0,,,7.0,66.0,노년,60대
10376,10376,10376,10376,10376,남성,1956.0,2.0,2.0,,,7.0,66.0,노년,60대
10377,10377,10377,10377,10377,남성,1940.0,1.0,2.0,,,7.0,82.0,노년,80대
10378,10378,10378,10378,10378,여성,1945.0,1.0,2.0,,,7.0,77.0,노년,70대
10379,10379,10379,10379,10379,여성,1947.0,2.0,1.0,,,7.0,75.0,노년,70대
10380,10380,10380,10380,10380,남성,1956.0,1.0,2.0,,,7.0,66.0,노년,60대
10381,10381,10381,10381,10381,여성,1962.0,1.0,1.0,,,7.0,60.0,노년,60대
10382,10382,10382,10382,10382,남성,1976.0,1.0,1.0,844.0,312.0,7.0,46.0,중년,40대
10383,10383,10383,10383,10383,여성,1977.0,1.0,1.0,633.0,252.0,7.0,45.0,중년,40대
10384,10384,10384,10384,10384,남성,2012.0,0.0,1.0,,,7.0,10.0,청년,NaN
10385,10385,10385,10385,10385,여성,2014.0,0.0,1.0,,,7.0,8.0,청년,NaN
10386,10386,10386,10386,10386,남성,1949.0,1.0,2.0,,,7.0,73.0,노년,70대
10387,10387,10387,10387,10387,여성,1951.0,1.0,2.0,,,7.0,71.0,노년,70대
10388,10388,10388,10388,10388,남성,1945.0,1.0,1.0,,611.0,6.0,77.0,노년,70대
10389,10389,10389,10389,10389,여성,1950.0,1.0,1.0,,611.0,6.0,72.0,노년,70대
10390,10390,10390,10390,10390,여성,1941.0,2.0,2.0,,,6.0,81.0,노년,80대
10391,10391,10391,10391,10391,여성,1941.0,2.0,1.0,,,3.0,81.0,노년,80대
10392,10392,10392,10392,10392,여성,1952.0,2.0,1.0,49.0,421.0,6.0,70.0,노년,70대
10393,10393,10393,10393,10393,남성,1942.0,1.0,1.0,,,3.0,80.0,노년,80대
10394,10394,10394,10394,10394,여성,1945.0,1.0,1.0,,,3.0,77.0,노년,70대
10395,10395,10395,10395,10395,남성,1942.0,1.0,1.0,,,3.0,80.0,노년,80대
10396,10396,10396,10396,10396,여성,1947.0,1.0,1.0,,,3.0,75.0,노년,70대
10397,10397,10397,10397,10397,남성,1974.0,1.0,1.0,411.0,873.0,3.0,48.0,중년,40대
10398,10398,10398,10398,10398,여성,1972.0,1.0,1.0,,133.0,3.0,50.0,중년,50대
10399,10399,10399,10399,10399,남성,2000.0,5.0,1.0,,,3.0,22.0,청년,20대
10400,10400,10400,10400,10400,여성,2002.0,5.0,1.0,,442.0,3.0,20.0,청년,20대
10401,10401,10401,10401,10401,여성,1945.0,2.0,1.0,,,1.0,77.0,노년,70대
10402,10402,10402,10402,10402,남성,1977.0,5.0,2.0,,784.0,3.0,45.0,중년,40대
10403,10403,10403,10403,10403,여성,1947.0,2.0,1.0,,,3.0,75.0,노년,70대
10404,10404,10404,10404,10404,남성,1954.0,1.0,1.0,230.0,942.0,3.0,68.0,노년,60대
10405,10405,10405,10405,10405,여성,1958.0,1.0,1.0,,,3.0,64.0,노년,60대
10406,10406,10406,10406,10406,남성,1982.0,5.0,1.0,431.0,784.0,3.0,40.0,중년,40대
10407,10407,10407,10407,10407,여성,1991.0,5.0,1.0,230.0,521.0,3.0,31.0,중년,30대
10408,10408,10408,10408,10408,남성,1967.0,1.0,1.0,335.0,121.0,2.0,55.0,중년,50대
10409,10409,10409,10409,10409,여성,1975.0,1.0,1.0,231.0,313.0,2.0,47.0,중년,40대
10410,10410,10410,10410,10410,여성,1999.0,5.0,2.0,363.0,313.0,2.0,23.0,청년,20대
10411,10411,10411,10411,10411,여성,1997.0,5.0,2.0,280.0,313.0,2.0,25.0,청년,20대
10412,10412,10412,10412,10412,남성,1945.0,1.0,2.0,,,1.0,77.0,노년,70대
10413,10413,10413,10413,10413,여성,1946.0,1.0,1.0,,,1.0,76.0,노년,70대
10414,10414,10414,10414,10414,남성,1958.0,1.0,2.0,,875.0,2.0,64.0,노년,60대
10415,10415,10415,10415,10415,여성,1961.0,1.0,2.0,,521.0,2.0,61.0,노년,60대
10416,10416,10416,10416,10416,남성,1959.0,1.0,1.0,357.0,320.0,1.0,63.0,노년,60대
10417,10417,10417,10417,10417,여성,1963.0,1.0,1.0,,,1.0,59.0,중년,50대
10418,10418,10418,10418,10418,남성,1987.0,5.0,1.0,,,1.0,35.0,중년,30대
10419,10419,10419,10419,10419,여성,1952.0,2.0,2.0,27.0,999.0,1.0,70.0,노년,70대
10420,10420,10420,10420,10420,여성,1958.0,2.0,1.0,,811.0,1.0,64.0,노년,60대
10421,10421,10421,10421,10421,남성,1985.0,5.0,1.0,222.0,441.0,1.0,37.0,중년,30대
10422,10422,10422,10422,10422,여성,1982.0,5.0,1.0,563.0,510.0,1.0,40.0,중년,40대
10423,10423,10423,10423,10423,남성,1952.0,1.0,1.0,,,4.0,70.0,노년,70대
10424,10424,10424,10424,10424,여성,1955.0,1.0,1.0,75.0,421.0,4.0,67.0,노년,60대
10425,10425,10425,10425,10425,남성,1942.0,1.0,1.0,,521.0,4.0,80.0,노년,80대
10426,10426,10426,10426,10426,여성,1942.0,1.0,1.0,,521.0,4.0,80.0,노년,80대
10427,10427,10427,10427,10427,여성,1948.0,3.0,1.0,,,3.0,74.0,노년,70대
10428,10428,10428,10428,10428,여성,1944.0,3.0,1.0,,,3.0,78.0,노년,70대
10429,10429,10429,10429,10429,남성,1946.0,1.0,1.0,,,3.0,76.0,노년,70대
10430,10430,10430,10430,10430,여성,1946.0,1.0,1.0,,,3.0,76.0,노년,70대
10431,10431,10431,10431,10431,남성,1945.0,1.0,2.0,,,3.0,77.0,노년,70대
10432,10432,10432,10432,10432,여성,1951.0,1.0,2.0,64.0,930.0,3.0,71.0,노년,70대
